01_prenom,02_genre,03_nom,04_age,05_niveau,06_attaque,07_defense,08_physique,09_technique,10_endurance,11_forme
shari,f,MATTISON,26,Adulte,79,50,95,97,59,87
sharif,m,SPEED,22,Adulte,84,46,39,57,89,39
sharifa,f,REISS,33,Adulte,80,60,67,42,97,84
sharise,f,NULL,32,Adulte,65,46,40,37,80,93
sharla,f,WESTPHAL,31,Adulte,73,90,45,63,34,41
sharleen,f,WHITTLE,23,Adulte,87,40,60,45,49,54
sharlene,f,BERNHARDT,30,Adulte,50,64,85,50,78,91
sharma,m,BOATWRIGHT,12,Junior,32,49,37,57,70,54
sharmaine,f,BUSSEY,17,Junior,48,87,72,36,30,42
sharmila,f,ROJO,24,Adulte,39,83,42,54,88,96
sharon,f,EDEN,14,Junior,76,55,30,67,55,51
sharona,f,CRITES,21,Adulte,33,41,35,59,39,60
sharron,f,PLACE,23,Adulte,85,62,84,72,56,66
sharyl,f,HE,17,Junior,30,34,99,37,33,95
sharyn,f,CHAVES,31,Adulte,55,37,48,58,34,53
shashi,m,LAROSE,12,Junior,54,72,40,53,30,43
shaun,m,THAMES,29,Adulte,81,40,88,51,96,54
shauna,f,HOCH,28,Adulte,40,32,31,48,69,85
shavonne,f,KNOTTS,22,Adulte,79,70,97,40,44,77
shaw,m,SIMONE,35,Adulte,44,85,41,30,93,34
shawn,m,BINKLEY,14,Junior,73,78,78,57,62,45
shawna,f,KOESTER,10,Junior,97,61,61,83,40,43
shawnda,f,PETTIS,21,Adulte,68,60,96,94,47,31
shawnee,f,MOYE,10,Junior,76,51,64,83,49,91
shay (1),m,NAPOLITANO,33,Adulte,80,51,30,75,84,51
shay (2),m,HEFFNER,35,Adulte,83,58,33,65,40,61
shayla,f,SASSER,10,Junior,92,83,72,30,62,97
shayna,f,JESSUP,11,Junior,71,31,91,54,59,75
shaynah,f,AGUIAR,12,Junior,40,56,98,99,98,100
shea,m,OGRADY,32,Adulte,100,43,82,32,93,52
sheamus,m,PIPPIN,16,Junior,88,35,81,60,50,69
sheard,m,WORTH,19,Adulte,36,94,94,37,43,72
sheba,m,SHIVELY,14,Junior,87,95,48,74,44,44
sheela,f,WHITMIRE,23,Adulte,57,71,38,71,63,38
sheelagh,f,RUTTER,20,Adulte,32,63,65,95,96,38
sheena,f,CEDENO,26,Adulte,82,96,67,61,49,70
sheenagh,f,WELBORN,11,Junior,53,34,66,52,37,41
sheherazade,f,MCDOUGAL,25,Adulte,41,69,58,45,87,57
shehrevar,m,ANGELL,16,Junior,74,50,75,91,48,80
sheila,f,SACCO,27,Adulte,34,79,33,55,42,50
sheine,f,HAILEY,24,Adulte,72,48,98,59,72,76
shekhar,m,NEEL,21,Adulte,61,60,74,50,86,48
shelagh,f,PANIAGUA,10,Junior,65,59,41,34,50,39
shelby,m,POINTER,13,Junior,51,49,33,55,92,32
sheldon,m,ROHDE,32,Adulte,92,44,75,49,98,52
shelena,f,HOLLOMAN,32,Adulte,39,85,78,85,56,53
shelia,f,STROTHER,10,Junior,35,64,43,79,66,94
shell,f,GUFFEY,31,Adulte,74,46,89,65,41,93
shelley,f,FENNER,26,Adulte,54,74,48,33,74,40
shelly,f,HUNTINGTON,10,Junior,74,75,86,55,34,97
shem,m,SHANE,18,Adulte,66,58,98,69,36,71
shena,f,YUEN,22,Adulte,97,68,43,57,64,47
sheona,f,GOSNELL,20,Adulte,67,90,63,35,68,88
sher,m,MARTINI,21,Adulte,76,85,36,72,62,76
sherah,f,LOVING,20,Adulte,43,72,57,62,87,44
sheree,f,MOLLOY,35,Adulte,66,64,76,52,54,31
shereen,f,OLMOS,28,Adulte,92,87,85,61,97,59
sheri,f,CHRIST,35,Adulte,54,35,36,70,51,53
sheridan,m,OAKS,18,Adulte,96,83,85,93,49,90
sherie,f,OSTROWSKI,15,Junior,68,51,83,92,53,49
sherill,f,BADILLO,25,Adulte,38,100,76,75,97,41
sherilyn,f,TO,25,Adulte,35,81,88,96,59,82
sherisse,f,LAPLANTE,11,Junior,38,45,71,48,39,98
sherley,f,MARTINDALE,19,Adulte,92,73,81,57,44,68
sherlock,m,RICHIE,27,Adulte,67,69,99,85,62,56
sherman,m,PLEASANT,35,Adulte,92,99,73,75,58,39
sherri,f,PALOMINO,32,Adulte,91,37,35,58,78,30
sherrie,f,RODARTE,28,Adulte,75,48,96,50,83,82
sherry,f,STAMPS,26,Adulte,93,95,83,54,70,43
sheryl,f,PEEPLES,17,Junior,97,87,39,85,34,75
shevaun,f,RIES,11,Junior,43,77,59,71,64,32
shevon,f,BROWNELL,33,Adulte,59,87,66,53,40,78
shichiro,m,WALZ,14,Junior,69,96,87,33,100,64
shifra,f,ARANA,21,Adulte,94,91,52,81,86,95
shiloh,m,TENNEY,25,Adulte,48,85,50,57,85,74
shimmel,m,RODDY,27,Adulte,70,42,43,55,97,68
shimon,m,LINDNER,23,Adulte,58,46,64,61,68,54
shimshon,m,BOLT,25,Adulte,75,33,49,51,59,31
shin,m,RIGSBY,28,Adulte,41,75,97,39,93,32
shinju,f,MATTESON,13,Junior,99,91,75,66,82,81
shiphrah,f,FIELDER,27,Adulte,58,82,91,31,36,38
shir,f,RANDAZZO,10,Junior,74,59,82,71,56,81
shira,f,DEANDA,28,Adulte,90,81,51,70,87,70
shireen,f,DRAYTON,27,Adulte,78,30,62,86,72,54
shirin,f,RIDGE,25,Adulte,64,86,81,91,32,48
shirlee,f,TARR,10,Junior,89,96,64,70,99,55
shirley,f,SHADE,25,Adulte,72,89,61,100,86,60
shiro,m,UPSHAW,31,Adulte,50,63,63,80,100,37
shirral,f,WOODCOCK,11,Junior,32,79,48,80,96,40
shiva,m,MILEY,27,Adulte,88,31,84,95,75,37
shlomo,m,HARGRAVE,11,Junior,52,93,48,43,94,36
shmuel,m,LANGER,26,Adulte,87,83,69,59,37,46
sho,m,YUN,14,Junior,67,30,66,92,88,42
shobha,f,WILKIE,35,Adulte,30,80,93,68,72,90
sholto,m,CHOE,27,Adulte,73,55,45,81,48,40
shona,f,CHING,26,Adulte,65,68,31,72,99,48
shonda,f,DUGAS,20,Adulte,75,95,90,51,83,65
shoshana,f,SAUL,25,Adulte,62,83,38,42,67,66
shoshannah,f,CORDER,14,Junior,100,99,96,70,43,41
shprintza,f,BOBBITT,22,Adulte,72,54,79,70,38,71
shprintze,f,SPURGEON,12,Junior,59,64,69,59,59,84
shprintzel,f,GLADDEN,10,Junior,88,32,66,75,38,86
shripati,m,WOODBURY,12,Junior,50,32,48,95,97,97
shug,m,TIBBS,27,Adulte,77,74,96,61,56,52
shui,m,MCGARRY,34,Adulte,40,56,69,65,30,82
shukri,m,MCDANIELS,12,Junior,39,49,40,82,94,47
shukriyya,f,WEIGEL,31,Adulte,59,64,41,46,87,32
shulamit,f,BICKEL,15,Junior,52,80,68,36,30,40
shulamith,f,MICHELS,11,Junior,88,63,73,72,42,100
shulammite,f,HUGHEY,28,Adulte,91,64,74,32,66,56
shun,f,APPLE,25,Adulte,76,80,78,92,55,45
shura,f,BOSLEY,24,Adulte,35,96,52,69,81,67
shyam,m,NESMITH,21,Adulte,73,44,62,51,33,87
shyama,f,FARBER,10,Junior,67,84,39,30,69,64
shyla,f,ACKLEY,31,Adulte,88,68,64,33,81,82
sian,f,GOODIN,31,Adulte,84,48,30,39,65,64
siana,f,ALMOND,19,Adulte,86,74,96,70,42,100
siani,f,GARRITY,29,Adulte,69,35,91,44,40,43
siarl,m,BETTENCOURT,22,Adulte,34,54,63,94,73,70
siavush,m,KOSS,28,Adulte,45,52,67,85,43,72
sib,m,FALCONE,26,Adulte,80,35,77,86,56,87
sibéal,f,LAVIGNE,23,Adulte,32,32,46,41,71,79
sibilla,f,RAINWATER,30,Adulte,80,42,58,79,96,70
sibyl,f,NATION,14,Junior,69,67,97,57,100,58
sibylla,f,BLODGETT,25,Adulte,58,52,47,69,48,94
sibylle,f,DABNEY,13,Junior,89,33,78,55,61,47
sid,m,MABE,11,Junior,66,86,75,46,90,91
siddharta,m,TROWBRIDGE,32,Adulte,51,78,99,100,98,93
siddhartha,m,LUNDQUIST,28,Adulte,88,36,34,56,82,58
sidney,m,ROSENBERGER,18,Adulte,64,42,74,78,63,44
sidonie,f,DOMBROWSKI,16,Junior,85,92,87,72,66,69
sidonius,m,FERRO,26,Adulte,34,61,56,80,62,66
sidony,f,EVANGELISTA,19,Adulte,82,31,76,47,59,89
sieffre,m,BOWLIN,29,Adulte,97,69,50,36,32,84
siegbert,m,MCKELVEY,18,Adulte,77,55,75,77,48,43
siegfried,m,RODERICK,17,Junior,90,39,76,44,86,99
sieghard,m,MICHALSKI,10,Junior,58,53,89,72,59,93
sieghild,f,BERKOWITZ,13,Junior,37,55,83,59,88,86
sieglinde,f,SATO,25,Adulte,88,84,51,47,72,37
siegmund,m,MAYORGA,21,Adulte,50,72,96,58,52,87
siemen,m,CORWIN,32,Adulte,80,73,60,36,79,63
siena,f,MCKENNEY,27,Adulte,49,77,52,43,47,30
sienna,f,SALYER,34,Adulte,42,63,43,38,52,71
sierra,f,WALLING,32,Adulte,63,75,44,38,94,74
sif,f,ABELL,35,Adulte,42,40,88,49,78,81
sigeberht,m,PALACIO,12,Junior,36,99,54,52,86,32
sigfrid,m,LASH,24,Adulte,37,76,95,72,95,84
sigi,m,COLLADO,12,Junior,40,59,96,43,89,38
sigismund,m,GASS,12,Junior,60,97,89,78,72,80
sigiswald,m,LUIS,29,Adulte,47,49,50,81,53,97
sigmund,m,COOKSEY,15,Junior,55,66,60,50,34,57
signe,f,MOLL,26,Adulte,57,88,61,49,58,70
signy,f,MIRAMONTES,11,Junior,48,66,32,42,72,46
sigrid,f,LUSTER,22,Adulte,64,53,97,76,89,30
sigrún,f,SHRADER,35,Adulte,85,93,38,92,73,60
sigrun,f,TOLIVER,31,Adulte,30,96,51,78,94,51
sigurd,m,HARD,31,Adulte,48,51,31,81,78,89
sigvard,m,TU,33,Adulte,50,72,33,39,65,78
silas,m,SENA,17,Junior,65,82,79,47,70,95
síle,f,MCKOY,28,Adulte,62,60,61,67,55,96
sìleas,f,WAINWRIGHT,24,Adulte,46,30,92,68,58,33
silja,f,BARELA,22,Adulte,32,86,67,85,48,69
silje,f,KEISER,13,Junior,99,42,96,41,86,68
silke,f,HOAG,26,Adulte,60,44,67,78,91,75
silvana,f,BACKUS,14,Junior,61,83,76,82,87,66
silvano,m,HUSKEY,13,Junior,47,40,75,59,98,30
silvanus,m,BRANNAN,21,Adulte,68,57,74,49,80,74
silver,m,BRUMLEY,11,Junior,55,58,31,55,81,37
silvester,m,PALM,12,Junior,74,49,65,41,77,71
silvestra,f,BOYNTON,17,Junior,46,43,87,95,98,55
silvestre,m,KRAUSS,23,Adulte,35,50,41,37,58,62
silvestro,m,STEEL,35,Adulte,97,84,48,36,40,77
silvia,f,JURADO,29,Adulte,96,51,62,46,34,61
silvija,f,MULDER,14,Junior,51,38,54,40,59,76
silvio,m,PATERSON,34,Adulte,68,67,96,99,86,50
silviu,m,WOOLSEY,31,Adulte,100,48,99,93,100,60
simão,m,SMITHSON,31,Adulte,74,46,86,100,38,75
simba,m,JOSLIN,19,Adulte,91,83,68,91,61,81
simcha,f,RICHMAN,31,Adulte,92,97,38,65,54,44
simeon,m,PARTIDA,30,Adulte,48,91,99,74,30,84
simge,f,GRISHAM,15,Junior,64,69,74,73,95,99
simin,f,WOODEN,32,Adulte,32,94,61,39,40,32
simo,m,GOODING,19,Adulte,46,93,82,76,56,77
simon,m,FANG,14,Junior,32,45,93,64,83,91
simona,f,MCDADE,28,Adulte,60,95,47,82,81,71
simone (1),f,SPRIGGS,18,Adulte,30,34,90,89,99,40
simone (2),m,FISHMAN,10,Junior,90,57,54,84,81,88
simonetta,f,GABEL,15,Junior,54,97,60,47,58,91
simonette,f,RUTKOWSKI,13,Junior,30,54,48,46,75,71
sinclair,m,PRIDE,22,Adulte,60,79,47,84,55,67
sindre,m,BEALS,32,Adulte,59,93,96,71,39,81
sindri,m,GASKIN,34,Adulte,51,43,49,45,67,63
sindy,f,FRIDAY,26,Adulte,74,32,99,31,99,50
síne,f,UNDERHILL,24,Adulte,46,84,61,62,30,30
sìne,f,RODAS,26,Adulte,73,78,88,100,91,93
sinéad,f,MELO,16,Junior,49,54,38,42,69,83
sìneag,f,SIPES,17,Junior,84,37,96,39,38,48
sini,f,ZIMMERMANN,27,Adulte,69,37,30,82,60,70
siobhan,f,MOSQUEDA,26,Adulte,36,57,33,87,36,44
siofra,f,HAIGHT,16,Junior,68,75,50,65,92,92
sìoltach,m,BEESON,16,Junior,69,73,75,62,54,32
síomha,f,JUDY,19,Adulte,79,58,51,68,55,74
siôn,m,BANKSTON,24,Adulte,59,73,87,95,68,41
sioned,f,PIEPER,35,Adulte,47,82,33,100,32,78
siôr,m,SIEBERT,16,Junior,47,32,80,92,66,60
siors,m,HORNING,18,Adulte,37,42,91,48,58,96
siorus,m,BUTT,25,Adulte,81,35,62,41,98,45
siothrún,m,BICE,15,Junior,51,94,91,54,78,90
sipho,m,SILLS,14,Junior,73,77,71,50,88,38
siran,f,PHILIPS,23,Adulte,62,81,79,49,50,51
siri,f,EISENBERG,24,Adulte,92,74,89,67,87,94
sirius,m,SCHUMANN,26,Adulte,98,48,34,88,32,34
sirvart,f,CONGER,14,Junior,97,40,50,85,85,39
sisel,f,BARE,29,Adulte,55,86,78,30,44,30
sisko,f,HUME,34,Adulte,61,61,78,70,62,52
sissie,f,NOLASCO,17,Junior,46,66,75,54,69,43
sissy,f,TRAINOR,26,Adulte,36,45,33,35,95,39
sita,f,WEATHERLY,18,Adulte,84,94,38,49,45,63
sitara,f,HUEBNER,31,Adulte,88,36,92,92,51,52
síthmaith,f,BOSCH,23,Adulte,84,77,71,49,86,51
siv,f,GAYLE,19,Adulte,49,66,93,82,51,82
sive,f,KUHNS,15,Junior,44,91,31,50,97,76
siwan,f,BYRON,30,Adulte,48,45,36,71,63,34
sjurd,m,GLAZE,12,Junior,33,42,98,93,45,70
sky,f,POULIN,16,Junior,68,51,30,34,51,60
skye,f,ENRIGHT,34,Adulte,67,80,35,33,83,84
skylar,m,LARGE,35,Adulte,32,42,59,63,63,69
skyler,m,COMEAUX,12,Junior,47,52,78,58,68,39
sláine,f,ROUNTREE,29,Adulte,64,77,79,48,33,47
slàine,f,TAVAREZ,10,Junior,91,63,58,92,85,46
slavomir,m,BEARDSLEY,27,Adulte,60,99,90,58,36,42
slawomir,m,RUBINO,28,Adulte,65,71,78,44,84,84
sloan,f,FEE,23,Adulte,46,77,32,46,31,87
sloane,f,GRIDER,11,Junior,73,86,56,95,45,58
sly,m,BECHTEL,27,Adulte,75,84,65,98,62,37
sobieslaw,m,GAONA,24,Adulte,40,51,71,52,49,64
socrates,m,WALLIN,26,Adulte,39,80,61,86,52,30
sofia,f,MASHBURN,11,Junior,89,41,41,42,74,47
sofie,f,DALRYMPLE,25,Adulte,91,89,38,60,93,79
sofija,f,GINGERICH,16,Junior,83,71,99,96,83,94
sofiya,f,VACCARO,18,Adulte,99,90,78,71,80,82
sofronio,m,HASS,13,Junior,82,40,68,75,41,40
sohail,m,MANZANO,16,Junior,73,30,44,56,81,40
sohrab,m,TYNER,12,Junior,41,63,74,76,55,65
sol (1),f,LOZA,11,Junior,77,37,57,37,63,82
sol (2),m,LOWELL,27,Adulte,55,80,52,70,96,59
solange,f,KAUFMANN,22,Adulte,69,98,62,69,93,94
soledad,f,BISCHOFF,11,Junior,93,36,78,59,87,97
solly,m,DOOLITTLE,14,Junior,39,81,95,86,37,62
solomon,m,SHIVERS,31,Adulte,58,62,91,30,51,60
solon,m,VALENTE,27,Adulte,99,44,87,31,75,80
solveig,f,BOZEMAN,34,Adulte,37,72,100,73,37,100
solvej,f,HOWES,31,Adulte,68,59,42,97,41,66
solvig,f,FELTS,34,Adulte,65,54,94,31,71,46
somerled,m,FELLER,35,Adulte,99,53,70,82,46,31
somhairle,m,JUSTUS,26,Adulte,69,89,98,59,31,31
sommer,f,SCHNELL,22,Adulte,99,73,88,76,36,62
sonal,f,BOETTCHER,30,Adulte,93,98,70,79,47,89
sondra,f,IVORY,14,Junior,84,59,55,74,64,83
soner,m,THORSON,11,Junior,88,50,91,57,77,32
sonia,f,CORN,10,Junior,47,31,58,88,85,79
sonja,f,SNOOK,17,Junior,75,79,48,78,40,64
sonje,f,HEILMAN,23,Adulte,100,50,98,32,64,75
sonnie,m,BAXLEY,14,Junior,87,86,38,72,61,48
sonny,m,HASTY,29,Adulte,37,57,88,34,36,84
sonya,f,WASSERMAN,13,Junior,59,53,64,91,33,83
sopheap,f,BARRINGER,25,Adulte,51,50,77,85,48,91
sophia,f,FRANKEL,18,Adulte,31,60,52,97,37,32
sophie,f,PELTIER,34,Adulte,79,96,33,98,47,52
sophocles,m,GUARINO,16,Junior,36,92,61,59,49,75
sophronia,f,AVINA,19,Adulte,67,30,60,86,35,56
sophronius,m,STURDIVANT,34,Adulte,41,47,70,68,53,86
sophus,m,LIEN,32,Adulte,33,63,99,61,96,57
sophy,f,MONTEMAYOR,35,Adulte,59,75,50,78,68,73
sora,f,GIDDENS,32,Adulte,46,85,86,72,56,67
sorcha,f,VALVERDE,20,Adulte,73,47,71,37,79,93
søren,m,BURCHFIELD,27,Adulte,43,82,31,87,60,49
sorin,m,PANG,22,Adulte,65,58,35,58,94,34
sorina,f,HOLBERT,13,Junior,89,100,90,60,63,37
sorley,m,ROOKS,27,Adulte,46,38,92,95,44,69
sorrel,f,ERDMAN,35,Adulte,50,44,40,49,82,47
sosigenes,m,MCMASTER,30,Adulte,90,74,54,60,67,38
sosimo,m,INIGUEZ,27,Adulte,38,57,88,37,74,97
sostrate,f,HARTWELL,10,Junior,91,44,94,69,78,71
sotiria,f,MENCHACA,11,Junior,96,49,74,74,46,80
sotirios,m,BORDELON,13,Junior,50,35,47,84,72,80
sotiris,m,FARKAS,18,Adulte,66,76,64,72,36,57
spartacus,m,CHRISMAN,31,Adulte,83,71,86,51,53,85
spencer,m,METZLER,31,Adulte,62,91,91,69,93,81
spike,m,FREDRICK,30,Adulte,76,75,97,49,48,75
spiridon,m,PORTERFIELD,10,Junior,97,48,88,80,55,96
spiro,m,SLAYTON,20,Adulte,65,100,60,63,96,70
spiros,m,QUESADA,26,Adulte,83,83,39,95,46,83
spring,f,HEMBREE,27,Adulte,48,58,45,62,82,100
sprita,f,PEEL,24,Adulte,37,75,39,44,85,65
spurius,m,WOODLEY,15,Junior,60,38,48,47,41,95
spyridon,m,MATHER,15,Junior,46,84,47,95,47,37
spyro,m,WALTZ,11,Junior,47,73,90,97,99,46
spyros,m,TOTTEN,18,Adulte,36,51,32,99,42,55
sri,f,FORNEY,27,Adulte,52,58,93,42,71,51
sroel,m,WOOLLEY,30,Adulte,33,78,44,41,46,93
ssanyu,f,TROMBLEY,17,Junior,99,60,66,81,95,56
stacee,f,YARBOROUGH,30,Adulte,98,49,71,43,85,59
stacey,f,JAVIER,23,Adulte,70,87,80,87,94,34
staci,f,DURR,24,Adulte,90,74,33,68,51,86
stacia,f,MACKLIN,33,Adulte,45,53,37,89,92,65
stacie,f,MACON,32,Adulte,91,97,65,36,86,35
stacy,f,NOVOTNY,34,Adulte,48,54,45,42,73,66
stafford,m,AMUNDSON,29,Adulte,36,55,33,45,69,99
stamatia,f,KIDDER,35,Adulte,75,62,99,45,32,39
stamatios,m,FLAGG,25,Adulte,61,53,93,42,87,45
stamatis,m,OXENDINE,35,Adulte,55,35,31,44,90,60
stan,m,ARGUELLO,32,Adulte,39,99,59,70,48,93
stanford,m,MARLER,14,Junior,54,34,99,90,96,71
stanimir,m,PENROD,26,Adulte,60,51,57,55,86,47
stanislas,m,MALLETT,26,Adulte,77,47,95,62,36,88
stanislav,m,COUNCIL,12,Junior,84,40,36,83,85,98
stanislava,f,KINARD,20,Adulte,99,70,38,55,30,79
stanislaw,m,BREMER,14,Junior,75,55,93,42,85,82
stanislawa,f,TOWNE,11,Junior,90,41,42,38,33,48
stanley,m,HARLESS,20,Adulte,47,48,47,90,56,40
star,f,MERKEL,15,Junior,39,61,47,55,30,92
stasya,f,GIESE,17,Junior,69,70,79,83,34,67
stathis,m,FIFE,34,Adulte,35,37,63,35,61,34
stavros,m,BYARS,33,Adulte,39,30,63,68,65,74
steafan,m,GRANDE,33,Adulte,92,91,34,44,95,76
steaphan,m,KUO,25,Adulte,39,66,79,91,89,68
steen,m,LEVI,28,Adulte,32,34,90,75,65,46
steenie,m,DARR,33,Adulte,48,85,99,62,37,99
stef,f,SANABRIA,13,Junior,38,88,45,66,39,52
stefan,m,POUNDS,31,Adulte,36,39,33,95,48,60
stefana,f,ROEDER,35,Adulte,82,74,54,42,60,68
stefania,f,KEIM,19,Adulte,93,85,34,86,40,93
stefanie,f,BRUSH,24,Adulte,52,31,51,60,63,58
stefano,m,DREYER,27,Adulte,43,49,89,98,66,87
stefanos,m,TAVERAS,19,Adulte,40,33,74,44,82,45
steffan,m,FURLONG,11,Junior,31,37,73,99,97,70
steffen,m,DORRIS,17,Junior,42,49,96,85,99,95
steffie,f,PRIOR,29,Adulte,96,58,31,70,98,44
stein,m,MUSGROVE,10,Junior,94,36,98,43,82,32
stela,f,WEILER,31,Adulte,77,60,49,78,63,79
stelara,f,MUNRO,24,Adulte,37,95,64,39,89,44
stelian,m,LEAKE,10,Junior,35,88,80,98,64,82
stelios,m,VOLLMER,10,Junior,32,87,31,87,88,33
stella,f,MUSICK,21,Adulte,63,83,94,56,79,88
stellan,m,HETRICK,18,Adulte,88,99,30,81,73,32
sten,m,PERDOMO,14,Junior,71,38,75,44,56,46
stepan,m,KESTER,13,Junior,38,34,91,51,41,53
steph,f,LOCK,28,Adulte,53,57,52,35,63,95
stephan,m,PINE,30,Adulte,60,77,98,70,35,49
stéphane,m,BASKIN,12,Junior,68,38,34,62,91,85
stephania,f,BONHAM,30,Adulte,62,61,56,94,54,88
stéphanie,f,HEFFERNAN,12,Junior,95,95,88,68,38,95
stephanie,f,MANDEL,26,Adulte,69,67,100,88,62,65
stephanos,m,SARVER,25,Adulte,75,96,48,36,62,39
stephany,f,HAMER,12,Junior,33,59,96,61,74,36
stephen,m,DUCKETT,16,Junior,48,66,83,80,62,67
steren,f,LOZADA,17,Junior,74,45,87,72,58,95
sterling,m,STOCKER,24,Adulte,47,61,99,36,51,33
sterre,f,FULCHER,30,Adulte,46,58,99,75,76,31
steve,m,DAMATO,29,Adulte,58,74,98,37,33,73
steven,m,CAMARGO,18,Adulte,51,34,100,90,42,95
stevie,f,SHEPHARD,20,Adulte,99,53,99,54,37,68
stew,m,LOFTIS,24,Adulte,88,64,95,64,30,37
stewart,m,WINFREY,28,Adulte,38,45,93,36,70,38
stian,m,RUEDA,15,Junior,40,96,59,78,100,40
stig,m,LEDEZMA,10,Junior,86,67,44,99,68,38
stígandr,m,GOTTLIEB,26,Adulte,55,43,62,32,49,87
stijn,m,LAMONT,33,Adulte,40,58,48,40,50,91
stina,f,MACKIE,14,Junior,53,95,66,99,60,58
stiofán,m,BOWE,12,Junior,68,50,96,66,43,81
stirling,m,STOCKWELL,14,Junior,31,76,63,64,72,61
storm,m,GROTH,25,Adulte,55,93,43,79,82,47
straton,m,CHAVIRA,22,Adulte,90,31,94,51,67,98
stribog,m,LOHR,16,Junior,72,54,60,64,59,67
stu,m,LOFTIN,27,Adulte,46,63,66,62,98,97
stuart,m,GILMER,13,Junior,46,84,97,38,43,57
stylianos,m,CUSHING,16,Junior,82,83,84,98,58,92
su,f,BRODY,27,Adulte,58,91,53,91,78,32
subhash,m,NOWLIN,17,Junior,31,66,93,67,78,61
subira,f,HOLIDAY,28,Adulte,77,96,39,44,98,93
sudarshana,m,SHIRK,31,Adulte,43,70,78,78,52,38
sudhir,m,ARCHIE,27,Adulte,43,47,66,93,89,79
sue,f,HOWERTON,30,Adulte,71,76,51,95,86,51
suha,f,MATTHEW,34,Adulte,84,79,75,62,88,60
suhail,m,COPLEY,16,Junior,48,49,30,63,69,43
suhayl,m,MARCHESE,11,Junior,50,91,30,85,97,68
suibhne,m,ECHEVERRIA,33,Adulte,67,33,88,85,95,92
suibne,m,SOPER,28,Adulte,95,62,70,84,57,89
sukie,f,CANTWELL,28,Adulte,63,63,56,76,100,37
sulabha,f,NELMS,35,Adulte,44,97,73,84,69,49
sulaiman,m,TUGGLE,16,Junior,85,46,92,67,81,56
sülayman,m,DUMONT,27,Adulte,69,51,57,99,56,31
süleiman,m,BARD,30,Adulte,34,100,62,55,89,41
süleyman,m,GOWER,13,Junior,56,36,34,100,94,98
sulislaw,m,MATHES,16,Junior,33,84,40,89,100,56
sullivan,m,YEUNG,20,Adulte,67,55,74,47,60,95
sulo,m,BUELL,21,Adulte,56,75,64,82,99,56
suman,m,BASTIAN,27,Adulte,86,49,56,46,74,78
sumantra,m,BURD,24,Adulte,76,62,31,37,52,44
sumati,f,BROADWAY,20,Adulte,73,100,40,98,70,92
sumayya,f,PENG,13,Junior,84,43,59,53,92,74
sumiko,f,GREENWELL,29,Adulte,96,92,92,95,32,99
summanus,m,VANOVER,27,Adulte,37,97,33,52,93,51
summer,f,CORRELL,16,Junior,50,33,75,98,76,56
sunan,m,TINDALL,31,Adulte,50,95,49,78,40,79
sundar,m,BILL,10,Junior,48,47,89,60,79,46
sundara,m,MULCAHY,29,Adulte,91,31,49,30,48,59
sunday,f,DIONNE,35,Adulte,80,51,93,58,77,91
sunder,m,RATHBUN,31,Adulte,65,53,50,75,55,44
sunil,m,BAEZA,20,Adulte,63,70,80,33,58,30
sunita,f,BOOHER,20,Adulte,70,50,35,43,40,73
sunitha,f,FRIED,35,Adulte,58,80,89,43,72,34
suniti,f,MCGINLEY,26,Adulte,98,75,47,57,38,80
sunniva,f,LAVIN,28,Adulte,42,93,97,76,33,76
sunny,m,ATHERTON,15,Junior,76,82,91,76,76,85
sunshine,f,DONNELL,34,Adulte,33,72,90,82,100,41
suraj,m,BAYS,29,Adulte,72,53,33,67,93,90
suraya,f,RIEDEL,23,Adulte,31,78,54,99,84,52
surendra,m,GRENIER,18,Adulte,46,51,71,90,45,57
suresh,m,ZACHARY,28,Adulte,69,99,64,75,32,62
surinder,m,HAROLD,28,Adulte,67,41,91,54,97,32
surya,m,STYLES,16,Junior,66,79,60,69,55,47
susan,f,WISDOM,22,Adulte,92,39,60,41,42,84
susana,f,RALEY,33,Adulte,79,37,77,66,94,84
susanita,f,TAMEZ,22,Adulte,79,55,44,67,61,79
susanna,f,ARENA,10,Junior,40,37,92,55,79,99
susannah,f,MORELLI,27,Adulte,92,33,58,64,96,59
susanne,f,HAZELWOOD,31,Adulte,49,48,48,66,64,72
suse,f,SOMERVILLE,29,Adulte,87,40,61,83,74,58
susheela,f,LAPP,27,Adulte,97,67,57,90,57,98
sushil,m,ROOD,10,Junior,44,33,91,72,92,58
sushila,f,SALEM,32,Adulte,62,89,92,92,59,58
susie,f,PAPE,33,Adulte,63,73,34,72,34,52
susumu,m,OLIVERA,26,Adulte,83,70,94,87,56,37
suvi,f,ALBRITTON,25,Adulte,43,59,94,98,60,43
suzan,f,CARVAJAL,31,Adulte,62,41,81,65,51,83
suzana,f,ZAYAS,30,Adulte,88,52,84,56,98,100
suzanna,f,MYER,34,Adulte,77,98,38,35,42,83
suzanne,f,POHL,27,Adulte,80,53,90,87,89,79
suzette,f,HAYNIE,17,Junior,64,33,34,87,49,46
suzie,f,MARISCAL,21,Adulte,35,91,42,75,83,65
suzu,f,WAMPLER,26,Adulte,100,85,94,81,57,79
suzume,f,RIFE,35,Adulte,66,54,53,34,53,97
suzy,f,LEEPER,35,Adulte,44,57,47,59,93,49
svajone,f,NEWHOUSE,25,Adulte,61,36,71,62,78,75
svana,f,RODNEY,25,Adulte,78,83,31,48,79,78
